MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice,SalePriceLog,ExteriorMat,HouseFin,ExteriorStyle
60,RL,70.05,28698,NA,IR,CulDSac,ClearCr,Norm,1Fam,2.0Story,5,5,1967,1967,Oth,None,0.0,TA,Gd,PConc,TA,Gd,Gd,LwQ,ALQ,1013,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Atype,0,NA,Attchd,Fin,2,538,Y,486,0,0,0,225,0,NA,0,WD,Abnorml,185000,12.128111104060462,Plywood,Finished,Other
160,FV,24.0,2544,Pave,Reg,Inside,Somerst,Norm,Twnhs,2.0Story,7,5,2005,2005,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,600,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2,480,Y,0,166,0,0,0,0,NA,0,WD,Normal,147400,11.900905258737373,MetalSd,Finished,Siding
20,RL,80.0,11900,NA,IR,Corner,NAmes,Norm,1Fam,1.0Story,6,5,1957,1957,Gable,BrkFace,387.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,1392,TA,Y,Fuse,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,458,Y,0,0,0,0,192,0,NA,0,WD,Normal,166000,12.01974306733868,HdBoard,Finished,Other
160,FV,30.0,3180,Pave,Reg,Inside,Somerst,Norm,Twnhs,2.0Story,7,5,2005,2005,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,600,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2,480,Y,0,166,0,0,0,0,NA,0,WD,Normal,151000,11.925035115797062,MetalSd,Finished,Siding
60,RL,44.0,9548,NA,IR,CulDSac,CollgCr,Norm,1Fam,2.0Story,7,6,2003,2003,Gable,BrkFace,223.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,941,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,613,Y,192,39,0,0,0,0,NA,0,WD,Normal,237000,12.375815420117268,VinylSd,Finished,Siding
20,RL,100.0,10004,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,6,6,1964,1964,Gable,BrkFace,180.0,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,1516,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,RFn,2,472,Y,0,0,0,0,152,0,NA,0,WD,Normal,167000,12.025749091398891,Plywood,Finished,Other
20,RL,75.0,7875,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,6,1961,1961,Gable,BrkFace,136.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,1144,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,2,456,Y,0,0,0,0,0,0,Fence,0,WD,Normal,139950,11.8490404949436,VinylSd,Finished,Siding
20,RL,60.0,9600,NA,Reg,Inside,Sawyer,Norm,1Fam,1.0Story,4,7,1950,1995,Gable,None,0.0,TA,Gd,CBlock,Gd,TA,No,BLQ,Unf,1067,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Atype,0,NA,Attchd,Unf,2,436,Y,290,0,0,0,0,0,NA,0,WD,Normal,128000,11.759785542901755,HdBoard,Finished,Other
30,RM,90.0,8100,Pave,Reg,Inside,OldTown,Norm,1Fam,1.0Story,5,6,1948,1973,Gable,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,Unf,1559,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Atype,0,NA,Detchd,Unf,2,812,Y,0,116,230,0,0,0,Fence,0,Oth,Normal,153500,11.941455846009388,VinylSd,Finished,Siding
160,RM,21.0,1680,NA,Reg,Inside,BrDale,Norm,Twnhs,2.0Story,6,5,1973,1973,Gable,BrkFace,158.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,483,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,Unf,1,264,Y,0,0,0,0,0,0,NA,0,WD,Normal,100000,11.512925464970229,HdBoard,Finished,Other
20,RL,75.0,9525,NA,Reg,Inside,CollgCr,Norm,1Fam,1.0Story,5,6,1995,2006,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,1099,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,Unf,1,352,Y,278,0,0,0,0,0,NA,0,WD,Normal,144000,11.877568578558138,VinylSd,Finished,Siding
50,RL,70.0,11767,NA,Reg,Inside,Edwards,Norm,1Fam,1.5Story,5,6,1946,1995,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,768,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,1,240,Y,0,0,0,0,0,0,NA,0,WD,Normal,130500,11.779128505744886,MetalSd,Finished,Siding
70,RH,70.05,12155,NA,IR,Inside,SWISU,Norm,1Fam,2.0Story,6,8,1925,1950,Gable,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,672,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,NA,Detchd,Unf,1,400,N,0,0,254,0,0,0,NA,0,WD,Normal,140000,11.84939770159144,Wood,Finished,Siding
70,RM,60.0,10440,Grvl,Reg,Inside,OldTown,Norm,1Fam,2.0Story,5,8,1904,2002,Gable,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,650,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,Unf,2,686,N,70,78,68,0,0,0,NA,0,WD,Normal,157500,11.967180737247824,MetalSd,Finished,Siding
80,RL,82.0,9020,NA,Reg,Inside,NAmes,Norm,1Fam,SLvl,6,7,1966,1966,Gable,BrkFace,183.0,TA,Gd,CBlock,TA,TA,Gd,Rec,ALQ,1127,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,RFn,2,490,Y,0,129,0,0,0,0,Fence,0,WD,Normal,174900,12.071969661006694,HdBoard,Finished,Other
90,RL,80.0,8000,NA,Reg,Corner,NAmes,Artery,Oth,1.0Story,5,4,1961,1961,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1800,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,NA,NA,NA,0,0,Y,0,0,0,0,0,0,NA,0,WD,Normal,141000,11.856515169360305,Other,Finished,Other
50,RM,100.0,12665,Grvl,IR,Inside,OldTown,Artery,1Fam,1.5Story,5,8,1915,1950,Gable,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,Unf,Unf,876,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3,720,Y,418,0,194,0,0,0,NA,0,WD,Normal,153900,11.94405831982697,Wood,Finished,Siding
85,RL,70.05,16647,NA,IR,CulDSac,Sawyer,NRR,1Fam,SFoyer,5,5,1975,1981,Gable,None,0.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1390,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Atype,2,TA,Attchd,Fin,2,611,Y,0,0,0,0,0,0,NA,0,WD,Normal,171000,12.049418835484797,HdBoard,Finished,Other
60,RL,75.0,9317,NA,Reg,Inside,SawyerW,Norm,1Fam,2.0Story,7,5,1993,1993,Gable,BrkFace,137.0,Gd,Gd,PConc,Gd,TA,No,ALQ,Unf,740,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2,425,Y,234,72,192,0,0,0,NA,0,WD,Normal,213000,12.269047444691562,HdBoard,Finished,Other
20,RL,36.0,15523,NA,IR,CulDSac,CollgCr,Norm,1Fam,1.0Story,5,6,1972,1972,Gable,None,0.0,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,864,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,Unf,1,338,Y,0,0,0,0,0,0,NA,0,WD,Normal,133500,11.801856756822442,Plywood,Finished,Other
50,RL,75.0,45600,NA,IR,Inside,ClearCr,Norm,1Fam,1.5Story,6,8,1908,1997,Gable,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,907,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,Unf,2,360,Y,486,40,0,0,175,0,NA,0,WD,Normal,240000,12.388394202324129,Wood,Finished,Siding
80,RL,80.0,9600,NA,Reg,FR2,Veenker,Feedr,1Fam,SLvl,6,7,1976,1994,Hip,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,528,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,512,Y,113,100,0,0,0,0,NA,0,WD,Normal,187000,12.138863895836725,Plywood,Finished,Other
120,RM,36.0,4435,NA,Reg,Inside,CollgCr,Norm,Twnhs,1.0Story,6,5,2003,2003,Gable,BrkFace,170.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,Fin,2,420,Y,140,0,0,0,0,0,NA,0,WD,Normal,131500,11.786762130599957,VinylSd,Finished,Siding
120,RL,70.05,3196,NA,Reg,Inside,Blmngtn,Norm,Twnhs,1.0Story,8,5,2003,2003,Gable,BrkFace,40.0,Gd,Gd,PConc,Gd,TA,Gd,Unf,Unf,1273,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,400,Y,143,20,0,0,0,0,NA,0,WD,Normal,215000,12.2783933071098,VinylSd,Finished,Siding
75,RL,53.0,7128,NA,Reg,Inside,Crawfor,Norm,1Fam,2.5Story,7,5,1941,1950,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,918,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,Unf,1,240,Y,0,0,0,0,126,0,Fence,0,WD,Normal,164000,12.007621706806335,MetalSd,Unfinished,Siding
80,RL,70.05,12095,NA,IR,Corner,NAmes,Norm,1Fam,SLvl,6,6,1964,1964,Gable,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,1127,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Po,Attchd,RFn,2,645,Y,180,0,0,0,0,0,Fence,0,WD,Normal,158000,11.970350312009105,HdBoard,Finished,Other
20,RL,102.0,17920,NA,Reg,Inside,Sawyer,Norm,1Fam,1.0Story,5,4,1955,1974,Hip,None,0.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Rec,1763,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,Unf,2,454,Y,0,418,0,0,312,0,NA,0,WD,Abnorml,170000,12.043553716032399,Plywood,Finished,Other
20,RL,70.05,6897,NA,IR,Corner,Sawyer,Norm,1Fam,1.0Story,5,8,1962,2010,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,1,260,Y,0,104,0,0,0,0,NA,0,WD,Normal,127000,11.751942365440728,HdBoard,Finished,Other
80,RL,70.05,10970,NA,IR,Inside,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,Gable,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,LwQ,940,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,2,576,Y,0,0,34,0,0,0,Fence,0,WD,Normal,147000,11.898187865760873,HdBoard,Finished,Other
60,RL,65.0,8125,NA,Reg,Inside,Gilbert,Norm,1Fam,2.0Story,6,5,1994,1995,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,702,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,343,Y,0,36,0,0,0,0,NA,0,WD,Normal,174000,12.066810578196666,HdBoard,Finished,Other
20,RL,80.0,10400,NA,Reg,Inside,NWAmes,Norm,1Fam,1.0Story,7,5,1976,1976,Gable,BrkFace,189.0,TA,Gd,CBlock,Gd,TA,No,Unf,Unf,1090,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,479,Y,0,0,0,0,0,0,Fence,0,WD,Abnorml,152000,11.931635799828413,HdBoard,Finished,Other
60,RL,70.05,11029,NA,IR,Corner,NWAmes,Pos,1Fam,2.0Story,6,7,1968,1984,Gable,BrkFace,220.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,1054,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Unf,2,619,Y,0,65,0,0,222,0,NA,0,WD,Normal,250000,12.429216196844383,HdBoard,Finished,Other
50,RL,55.0,7642,NA,Reg,Corner,Crawfor,Norm,1Fam,1.5Story,7,8,1918,1998,Gable,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,912,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1,216,Y,0,240,0,0,0,0,Fence,0,WD,Normal,189950,12.154516158615772,Wood,Finished,Siding
190,RL,75.0,11625,NA,Reg,Inside,Sawyer,Norm,Oth,1.0Story,5,4,1965,1965,Hip,None,0.0,TA,Gd,PConc,TA,TA,Mn,BLQ,Unf,1039,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,Unf,2,504,Y,0,0,0,0,0,0,NA,0,WD,Normal,131500,11.786762130599957,HdBoard,Finished,Other
20,RL,81.0,9672,NA,Reg,Corner,SawyerW,Norm,1Fam,1.0Story,6,5,1984,1985,Hip,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,1040,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,2,480,Y,0,0,0,0,0,0,Fence,0,WD,Normal,152000,11.931635799828413,Plywood,Finished,Other
20,RL,70.0,7931,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,5,1959,1959,Hip,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1148,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,1,672,Y,0,0,0,0,0,0,Fence,0,WD,Normal,132500,11.794337924408413,Plywood,Finished,Other
20,FV,72.0,8640,NA,Reg,Inside,Somerst,Norm,1Fam,1.0Story,7,5,2007,2008,Gable,None,0.0,Gd,Gd,PConc,Ex,TA,No,Unf,Unf,1372,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,Fin,2,529,Y,0,140,0,0,0,0,NA,0,Oth,Partial,250580,12.431533509799543,VinylSd,Finished,Siding
20,RL,70.05,8750,NA,IR,Inside,NAmes,Norm,1Fam,1.0Story,5,6,1970,1970,Gable,BrkFace,76.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1002,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,2,902,Y,0,0,0,0,0,0,Fence,0,WD,Normal,148500,11.908340237224891,MetalSd,Finished,Siding
20,RL,67.0,10656,NA,IR,Inside,Timber,Norm,1Fam,1.0Story,8,5,2006,2007,Gable,Stone,274.0,Gd,Gd,PConc,Gd,TA,Av,Unf,Unf,1638,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3,870,Y,192,80,0,0,0,0,NA,0,Oth,Partial,248900,12.424806488355683,VinylSd,Finished,Siding
20,RL,85.0,6970,NA,Reg,Corner,Sawyer,Feedr,1Fam,1.0Story,4,5,1961,1961,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,NA,Attchd,RFn,2,544,Y,168,0,0,0,0,0,NA,400,WD,Normal,129000,11.76756768334381,VinylSd,Finished,Siding
60,RL,70.05,14762,NA,IR,Corner,Gilbert,Feedr,1Fam,2.0Story,5,6,1948,1950,Gable,None,0.0,TA,Gd,Oth,NA,NA,No,NA,NA,0,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,Unf,2,672,N,120,144,0,0,0,0,NA,0,WD,Normal,169000,12.037653993905211,Plywood,Finished,Other
60,RL,80.0,9938,NA,Reg,Inside,SawyerW,Norm,1Fam,2.0Story,7,5,1993,1994,Gable,BrkFace,246.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1050,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,574,Y,156,90,0,0,0,0,Fence,0,WD,Normal,236000,12.371587084007746,MetalSd,Finished,Siding
20,RL,60.0,6600,NA,Reg,Inside,NAmes,Pos,1Fam,1.0Story,5,5,1962,1962,Hip,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,894,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,1,308,Y,0,0,0,0,0,0,NA,0,WD,Normal,109500,11.603679828238693,MetalSd,Finished,Siding
60,RL,70.0,8750,NA,Reg,Inside,CollgCr,Norm,1Fam,2.0Story,6,5,1998,1998,Gable,BrkFace,116.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,804,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2,523,Y,0,77,0,0,0,0,NA,0,WD,Normal,200500,12.20856952572876,VinylSd,Finished,Siding
20,RL,74.0,8892,NA,Reg,Corner,NAmes,Norm,1Fam,1.0Story,5,7,1953,1996,Gable,None,0.0,Gd,Gd,Oth,TA,TA,Av,Unf,Unf,105,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,Unf,2,414,Y,196,0,150,0,0,0,Fence,0,WD,Normal,116000,11.661345470088502,Wood,Finished,Shingle
40,RL,60.0,12144,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,7,1949,1950,Gable,None,0.0,Gd,Gd,CBlock,TA,TA,No,Rec,Unf,832,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,Unf,1,288,Y,0,28,0,0,0,0,NA,0,WD,Normal,133000,11.79810440720389,HdBoard,Finished,Other
50,RM,52.0,5720,NA,Reg,Inside,OldTown,Artery,1Fam,1.5Story,5,6,1941,1950,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,676,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,NA,Detchd,Unf,1,200,Y,26,0,0,0,0,0,NA,0,WD,Abnorml,66500,11.104957226643945,Wood,Finished,Siding
60,FV,75.0,9000,NA,Reg,Inside,Somerst,Norm,1Fam,2.0Story,8,5,2007,2007,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,1184,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,Fin,2,550,Y,208,364,0,0,0,0,NA,0,Oth,Partial,303477,12.623061104072981,Other,Finished,Other
20,RL,94.0,25286,NA,Reg,Inside,Mitchel,Norm,1Fam,1.0Story,4,5,1963,1963,Gable,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,1064,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,2,648,Y,0,0,0,0,0,0,NA,0,WD,Normal,132250,11.792449349720545,Plywood,Finished,Other
60,RL,74.0,8834,NA,Reg,Inside,NridgHt,Norm,1Fam,2.0Story,9,5,2004,2005,Hip,Stone,216.0,Gd,Gd,PConc,Ex,TA,No,GLQ,Unf,1462,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,738,Y,184,0,0,0,0,0,NA,0,WD,Normal,350000,12.765688433465597,VinylSd,Finished,Siding
85,RL,88.0,11782,NA,IR,Inside,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,None,0.0,TA,Gd,CBlock,TA,TA,Av,ALQ,Unf,1109,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Atype,0,NA,Detchd,Unf,2,576,Y,192,0,0,0,0,0,Fence,400,WD,Normal,148000,11.904967552746252,HdBoard,Finished,Other
20,RL,70.05,7000,NA,IR,CulDSac,CollgCr,Norm,1Fam,1.0Story,5,8,1978,2005,Gable,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,864,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,1,336,Y,0,0,0,0,0,0,Fence,0,WD,Normal,136500,11.824079893607152,VinylSd,Finished,Siding
20,RL,60.0,7024,NA,Reg,Inside,Edwards,Norm,1Fam,1.0Story,5,5,2005,2006,Gable,None,0.0,TA,Gd,PConc,Ex,Gd,No,ALQ,Unf,1090,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,NA,Attchd,Fin,2,450,Y,0,49,0,0,0,0,NA,0,WD,Normal,157000,11.964001084330445,VinylSd,Finished,Siding
50,RL,44.0,13758,NA,IR,CulDSac,Timber,Norm,1Fam,1.5Story,7,5,1990,1991,Gable,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,1156,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,400,Y,168,36,0,0,0,0,NA,0,WD,Normal,187500,12.141534124392603,HdBoard,Finished,Other
60,RL,70.05,9636,NA,IR,Corner,Gilbert,Norm,1Fam,2.0Story,6,5,1992,1993,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,808,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,389,Y,342,40,0,0,0,0,Fence,0,WD,Normal,178000,12.089538829274222,VinylSd,Finished,Siding
75,RL,60.0,6204,NA,Reg,Inside,SWISU,Norm,1Fam,2.5Story,4,5,1912,1950,Gable,None,0.0,Gd,Gd,PConc,TA,Fa,No,Unf,Unf,795,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,NA,Detchd,Unf,1,440,Y,0,188,0,0,0,0,NA,0,WD,Normal,118500,11.682668239557323,Wood,Finished,Siding
20,RL,65.0,7150,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,5,1967,1967,Gable,BrkFace,60.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,892,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,1,288,Y,0,0,0,0,0,0,Fence,0,WD,Normal,100000,11.512925464970229,HdBoard,Finished,Other
120,FV,50.0,5119,NA,IR,CulDSac,Somerst,Norm,Twnhs,1.0Story,9,5,1999,2000,Gable,BrkFace,60.0,Gd,Gd,PConc,Ex,TA,Av,GLQ,Unf,1698,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2,506,Y,97,65,0,0,0,0,NA,0,WD,Abnorml,328900,12.703509032177148,MetalSd,Finished,Siding
90,RL,70.0,8393,NA,Reg,Corner,NAmes,Norm,Oth,1.0Story,5,5,1959,2005,Gable,BrkFace,122.0,TA,Gd,CBlock,TA,TA,No,LwQ,Unf,1626,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,Fin,2,588,Y,272,54,0,0,0,0,NA,0,WD,Abnorml,145000,11.884489021402711,MetalSd,Finished,Siding
50,RL,59.0,16466,NA,IR,Inside,Edwards,Norm,1Fam,1.5Story,5,7,1955,1955,Gable,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,816,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,NA,Attchd,Unf,1,300,Y,121,0,0,0,265,0,NA,0,WD,Normal,135500,11.816726919301892,MetalSd,Finished,Siding
20,RL,95.0,15865,NA,IR,Inside,NAmes,Norm,1Fam,1.0Story,8,6,1970,1970,Oth,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,Rec,2217,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,Unf,2,621,Y,81,207,0,0,224,0,NA,0,WD,Normal,268000,12.498742259492994,Wood,Finished,Siding
20,RL,128.0,12160,NA,Reg,Inside,NAmes,Feedr,1Fam,1.0Story,6,4,1953,1953,Hip,BrkFace,90.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1505,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,2,505,Y,0,0,0,162,0,0,NA,0,WD,Normal,149500,11.915051671812877,Wood,Finished,Siding
50,RL,60.0,8064,NA,Reg,Corner,NAmes,Artery,1Fam,1.5Story,5,7,1949,2006,Gable,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,672,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,Unf,2,576,Y,0,0,0,0,0,0,Fence,2000,WD,Normal,122900,11.719126295554126,MetalSd,Finished,Siding
60,RL,70.0,11184,NA,Reg,Inside,Sawyer,Norm,1Fam,2.0Story,6,5,1978,1978,Hip,BrkFace,92.0,TA,Gd,CBlock,TA,TA,No,LwQ,Rec,918,Gd,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,440,Y,243,0,0,0,0,0,NA,0,WD,Normal,172500,12.058152515453552,HdBoard,Finished,Other
